gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ecl_006147	Ecl_006147-T1	Ecl_1605_22_5	1119968	1124760	+	1570	PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	401	830	1.7e-131	IPR001986	Enolpyruvate transferase domain	GO:0016765	NA	PTHR21090	AROM/DEHYDROQUINATE SYNTHASE	15	1560	0	NA	NA	NA	NA	SSF55205	EPT/RTPC-like	401	832	2.29e-116	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	GO:0003824	NA	cd01556	EPSP_synthase	403	832	2.28e-158	IPR006264	3-phosphoshikimate 1-carboxyvinyltransferase	GO:0003866|GO:0009073	KEGG: 00400+2.5.1.19|MetaCyc: PWY-6163	G3DSA:3.65.10.10	-	406	827	1.7e-144	IPR036968	Enolpyruvate transferase domain superfamily	GO:0016765	NA
Ecl_006148	Ecl_006148-T1	Ecl_1605_22_5	1126088	1127986	-	632	PF00096	Zinc finger, C2H2 type	593	617	0.0059	IPR013087	Zinc finger C2H2-type	NA	NA	PTHR46179	-	488	619	3.4e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.160.60	Classic Zinc Finger	533	620	1e-09	NA	NA	NA	NA
Ecl_006149	Ecl_006149-T1	Ecl_1605_22_5	1130408	1131230	-	196	PF15511	Centromere kinetochore component CENP-T histone fold	127	189	1.9e-08	IPR035425	CENP-T/Histone H4, histone fold	NA	Reactome: R-HSA-606279	PTHR10484:SF171	-	74	196	4e-71	NA	NA	NA	NA	SSF47113	Histone-fold	96	195	9.83e-31	IPR009072	Histone-fold	GO:0046982	NA	cd00076	H4	111	194	4.54e-45	IPR001951	Histone H4	GO:0003677	NA	G3DSA:1.10.20.10	Histone	95	196	2.5e-56	IPR009072	Histone-fold	GO:0046982	NA
Ecl_006150	Ecl_006150-T1	Ecl_1605_22_5	1132389	1132849	+	136	PF00125	Core histone H2A/H2B/H3/H4	1	132	1.8e-51	IPR007125	Histone H2A/H2B/H3	GO:0003677	NA	PTHR11426	HISTONE H3	1	135	8.5e-96	IPR000164	Histone H3/CENP-A	GO:0000786|GO:0003677	NA	SSF47113	Histone-fold	2	134	2.68e-55	IPR009072	Histone-fold	GO:0046982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.20.10	Histone	2	136	8.5e-76	IPR009072	Histone-fold	GO:0046982	NA
Ecl_006151	Ecl_006151-T1	Ecl_1605_22_5	1136590	1138111	+	488	PF08572	pre-mRNA processing factor 3 (PRP3)	106	320	1.9e-70	IPR013881	Pre-mRNA-splicing factor 3	NA	Reactome: R-HSA-72163	PTHR14212	U4/U6-ASSOCIATED RNA SPLICING FACTOR-RELATED	26	485	1e-121	IPR027104	U4/U6 small nuclear ribonucleoprotein Prp3	GO:0000398|GO:0046540	Reactome: R-HSA-72163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006152	Ecl_006152-T1	Ecl_1605_22_5	1138497	1141934	+	1039	PF02862	DDHD domain	811	908	6.2e-13	IPR004177	DDHD domain	GO:0046872	NA	PTHR23509	-	36	1029	1.5e-250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006153	Ecl_006153-T1	Ecl_1605_22_5	1142110	1145041	-	790	PF06733	DEAD_2	71	255	5e-55	IPR010614	DEAD2	GO:0003677|GO:0003678|GO:0005524	NA	PTHR11472:SF1	GENERAL TRANSCRIPTION AND DNA REPAIR FACTOR IIH HELICASE SUBUNIT XPD	3	744	0	IPR001945	RAD3/XPD family	GO:0003677|GO:0003678|GO:0005524|GO:0005634|GO:0006289|GO:0016818	Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167160|Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-167200|Reactome: R-HSA-167246|Reactome: R-HSA-2564830|Reactome: R-HSA-427413|Reactome: R-HSA-5696395|Reactome: R-HSA-5696400|Reactome: R-HSA-674695|Reactome: R-HSA-6781823|Reactome: R-HSA-6781827|Reactome: R-HSA-6782135|Reactome: R-HSA-6782210|Reactome: R-HSA-6796648|Reactome: R-HSA-72086|Reactome: R-HSA-73762|Reactome: R-HSA-73772|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-73863|Reactome: R-HSA-75953|Reactome: R-HSA-75955|Reactome: R-HSA-76042|Reactome: R-HSA-77075	SSF52540	P-loop containing nucleoside triphosphate hydrolases	33	678	1.81e-08	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd17969	DEAHc_XPD	26	239	1.59e-53	NA	NA	NA	NA	G3DSA:3.40.50.300	-	15	296	4.5e-54	NA	NA	NA	NA
Ecl_006155	Ecl_006155-T1	Ecl_1605_22_5	1152425	1154602	+	697	PF00782	Dual specificity phosphatase, catalytic domain	526	663	3.7e-18	IPR000340	Dual specificity phosphatase, catalytic domain	GO:0008138|GO:0016311	NA	PTHR47550	-	14	696	2.1e-189	NA	NA	NA	NA	SSF52799	(Phosphotyrosine protein) phosphatases II	291	489	1.22e-08	IPR029021	Protein-tyrosine phosphatase-like	NA	NA	cd14516	DSP_fungal_PPS1	514	663	9.16e-76	NA	NA	NA	NA	G3DSA:3.90.190.10	Protein tyrosine phosphatase superfamily	496	670	1.9e-40	IPR029021	Protein-tyrosine phosphatase-like	NA	NA
Ecl_006156	Ecl_006156-T1	Ecl_1605_22_5	1155388	1157025	-	454	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR11227	WD-REPEAT PROTEIN INTERACTING WITH PHOSPHOINOSIDES  WIPI -RELATED	5	441	3.3e-127	NA	NA	NA	NA	SSF50978	WD40 repeat-like	6	265	1.83e-32	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.130.10.10	-	5	277	1.3e-19	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
Ecl_006157	Ecl_006157-T1	Ecl_1605_22_5	1157711	1161253	+	1028	PF13621	Cupin-like domain	741	969	3.6e-30	IPR041667	Cupin-like domain 8	NA	NA	PTHR46529	-	18	868	2.6e-197	NA	NA	NA	NA	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	19	328	1.41e-56	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.120.10.80	-	347	682	2.5e-59	IPR015915	Kelch-type beta propeller	GO:0005515	NA
Ecl_006158	Ecl_006158-T1	Ecl_1605_22_5	1162951	1163958	-	335	PF00615	Regulator of G protein signaling domain	88	202	1.9e-07	IPR016137	RGS domain	NA	NA	PTHR10845	REGULATOR OF G PROTEIN SIGNALING	17	202	1.2e-15	NA	NA	NA	NA	SSF48097	Regulator of G-protein signaling, RGS	68	202	2.06e-20	IPR036305	RGS domain superfamily	NA	NA	cd07440	RGS	86	202	7.29e-13	NA	NA	NA	NA	G3DSA:1.20.58.1850	-	69	221	7.6e-20	NA	NA	NA	NA
Ecl_006159	Ecl_006159-T1	Ecl_1605_22_5	1169816	1172380	-	829	PF02902	Ulp1 protease family, C-terminal catalytic domain	632	812	4.5e-22	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	NA	PTHR12606	SENTRIN/SUMO-SPECIFIC PROTEASE	446	821	2.5e-40	NA	NA	NA	NA	SSF54001	Cysteine proteinases	588	819	1.22e-41	IPR038765	Papain-like cysteine peptidase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.395.10	Adenoviral Proteinase; Chain A	582	820	1e-50	NA	NA	NA	NA
Ecl_006161	Ecl_006161-T1	Ecl_1605_22_5	1174212	1176386	-	644	PF01494	FAD binding domain	17	375	6.4e-76	IPR002938	FAD-binding domain	GO:0071949	NA	PTHR43004	-	11	640	0	NA	NA	NA	NA	SSF51905	FAD/NAD(P)-binding domain	16	390	4.72e-54	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA	cd02979	PHOX_C	460	632	6.56e-35	NA	NA	NA	NA	G3DSA:3.50.50.60	-	17	372	3.1e-113	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA
Ecl_006164	Ecl_006164-T1	Ecl_1605_22_5	1183011	1184950	+	556	PF00118	TCP-1/cpn60 chaperonin family	37	525	3.5e-154	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	NA	PTHR11353:SF22	T-COMPLEX PROTEIN 1 SUBUNIT ETA	8	533	9.4e-250	IPR012720	T-complex protein 1, eta subunit	GO:0005524|GO:0006457|GO:0051082	Reactome: R-HSA-389957|Reactome: R-HSA-389960|Reactome: R-HSA-390450|Reactome: R-HSA-390471|Reactome: R-HSA-6814122	SSF48592	GroEL equatorial domain-like	18	525	2.49e-80	IPR027413	GroEL-like equatorial domain superfamily	NA	NA	cd03340	TCP1_eta	9	528	0	IPR012720	T-complex protein 1, eta subunit	GO:0005524|GO:0006457|GO:0051082	Reactome: R-HSA-389957|Reactome: R-HSA-389960|Reactome: R-HSA-390450|Reactome: R-HSA-390471|Reactome: R-HSA-6814122	G3DSA:1.10.560.10	GROEL	29	523	8.2e-180	IPR027413	GroEL-like equatorial domain superfamily	NA	NA
Ecl_006165	Ecl_006165-T1	Ecl_1605_22_5	1184998	1187294	-	652	PF00583	Acetyltransferase (GNAT) family	126	199	0.00032	IPR000182	GNAT domain	GO:0008080	NA	PTHR43138:SF2	-	1	575	7.6e-212	NA	NA	NA	NA	SSF55729	Acyl-CoA N-acyltransferases (Nat)	79	228	1.29e-12	IPR016181	Acyl-CoA N-acyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.630.30	-	25	240	1.9e-81	NA	NA	NA	NA
Ecl_006166	Ecl_006166-T1	Ecl_1605_22_5	1188349	1189822	-	446	PF00318	Ribosomal protein S2	148	343	1.9e-63	IPR001865	Ribosomal protein S2	GO:0003735|GO:0005840|GO:0006412	NA	PTHR12534	30S RIBOSOMAL PROTEIN S2  PROKARYOTIC AND ORGANELLAR	66	354	3.7e-75	IPR005706	Ribosomal protein S2, bacteria/mitochondria/plastid	GO:0003735|GO:0006412|GO:0015935	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276	SSF52313	Ribosomal protein S2	145	351	2.22e-61	IPR023591	Ribosomal protein S2, flavodoxin-like domain superfamily	NA	NA	cd01425	RPS2	148	339	1.58e-66	IPR001865	Ribosomal protein S2	GO:0003735|GO:0005840|GO:0006412	NA	G3DSA:3.40.50.10490	-	144	367	1.8e-54	NA	NA	NA	NA
Ecl_006167	Ecl_006167-T1	Ecl_1605_22_5	1190230	1192415	-	670	PF00571	CBS domain	157	202	1.1e-08	IPR000644	CBS domain	NA	NA	PTHR43263	-	41	668	1.1e-175	NA	NA	NA	NA	SSF54631	CBS-domain pair	267	381	8.46e-24	NA	NA	NA	NA	cd17781	CBS_pair_MUG70_1	95	212	1.29e-64	NA	NA	NA	NA	G3DSA:3.10.580.10	-	64	224	2.8e-33	NA	NA	NA	NA
Ecl_006168	Ecl_006168-T1	Ecl_1605_22_5	1194269	1196690	+	786	PF00096	Zinc finger, C2H2 type	460	483	0.012	IPR013087	Zinc finger C2H2-type	NA	NA	PTHR19818:SF139	LD47926P-RELATED	41	584	7.9e-32	NA	NA	NA	NA	SSF57667	beta-beta-alpha zinc fingers	483	534	7.1e-12	IPR036236	Zinc finger C2H2 superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.160.60	Classic Zinc Finger	441	487	2.2e-09	NA	NA	NA	NA
Ecl_006169	Ecl_006169-T1	Ecl_1605_22_5	1197680	1199658	+	546	PF00118	TCP-1/cpn60 chaperonin family	30	527	2.1e-161	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	NA	PTHR11353	CHAPERONIN	3	528	6.4e-252	NA	NA	NA	NA	SSF48592	GroEL equatorial domain-like	14	526	2.49e-72	IPR027413	GroEL-like equatorial domain superfamily	NA	NA	cd03342	TCP1_zeta	7	526	0	IPR012722	T-complex protein 1, zeta subunit	GO:0005524|GO:0006457|GO:0051082	Reactome: R-HSA-389957|Reactome: R-HSA-389960|Reactome: R-HSA-390450|Reactome: R-HSA-390471|Reactome: R-HSA-6814122	G3DSA:1.10.560.10	GROEL	2	210	5.6e-51	IPR027413	GroEL-like equatorial domain superfamily	NA	NA
Ecl_006170	Ecl_006170-T1	Ecl_1605_22_5	1200097	1201382	+	394	PF04194	Programmed cell death protein 2, C-terminal putative domain	227	387	2.7e-44	IPR007320	Programmed cell death protein 2, C-terminal	GO:0005737	NA	PTHR47524	-	5	392	5.4e-115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006171	Ecl_006171-T1	Ecl_1605_22_5	1201772	1202874	-	277	PF10075	CSN8/PSMD8/EIF3K family	108	253	4e-36	IPR033464	CSN8/PSMD8/EIF3K	NA	NA	PTHR13022	EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT 11	50	271	6.2e-59	IPR009374	Eukaryotic translation initiation factor 3 subunit K	GO:0003743|GO:0005737|GO:0005852	Reactome: R-HSA-156827|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706	SSF48371	ARM repeat	51	181	4.32e-36	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.250	ARM repeat; domain 1	51	172	2.6e-35	IPR016020	Translation initiation factor 3, subunit 12, N-terminal, eukaryotic	GO:0003743|GO:0005852|GO:0006446|GO:0043022	Reactome: R-HSA-156827|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706
Ecl_006172	Ecl_006172-T1	Ecl_1605_22_5	1203150	1205888	+	872	PF01068	ATP dependent DNA ligase domain	427	614	4.4e-46	IPR012310	DNA ligase, ATP-dependent, central	GO:0003910|GO:0005524|GO:0006281|GO:0006310	NA	PTHR45674	-	78	849	0	NA	NA	NA	NA	SSF117018	ATP-dependent DNA ligase DNA-binding domain	148	410	4.32e-77	IPR036599	DNA ligase, ATP-dependent, N-terminal domain superfamily	GO:0003677|GO:0003910|GO:0006281|GO:0006310	NA	cd07900	Adenylation_DNA_ligase_I_Euk	416	688	9.44e-107	NA	NA	NA	NA	G3DSA:1.10.3260.10	-	147	429	8.8e-85	IPR036599	DNA ligase, ATP-dependent, N-terminal domain superfamily	GO:0003677|GO:0003910|GO:0006281|GO:0006310	NA
Ecl_006173	Ecl_006173-T1	Ecl_1605_22_5	1206032	1206303	-	52	PF17237	Family of unknown function (DUF5310)	4	47	3.7e-21	IPR035195	Protein of unknown function DUF5310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006174	Ecl_006174-T1	Ecl_1605_22_5	1206849	1209437	+	752	PF01602	Adaptin N terminal region	16	531	6.5e-135	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	GO:0006886|GO:0016192|GO:0030117	NA	PTHR11134	ADAPTER-RELATED PROTEIN COMPLEX, BETA SUBUNIT	9	730	2.3e-282	IPR026739	AP complex subunit beta	GO:0016192	NA	SSF48371	ARM repeat	13	581	1.93e-127	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.10.10	-	7	587	2.1e-226	IPR011989	Armadillo-like helical	NA	NA
Ecl_006175	Ecl_006175-T1	Ecl_1605_22_5	1209825	1210270	-	104	PF01722	BolA-like protein	13	79	3.6e-20	IPR002634	BolA protein	NA	NA	PTHR12735	BOLA-LIKE PROTEIN-RELATED	3	85	1.2e-31	NA	NA	NA	NA	SSF82657	BolA-like	7	84	3.66e-26	IPR036065	BolA-like superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.10.20.90	-	1	86	1.5e-30	NA	NA	NA	NA
Ecl_006176	Ecl_006176-T1	Ecl_1605_22_5	1211195	1212283	+	303	PF01784	NIF3 (NGG1p interacting factor 3)	21	276	4e-59	IPR002678	GTP cyclohydrolase 1 type 2/Nif3	NA	NA	PTHR13799	NGG1 INTERACTING FACTOR 3	18	296	1.2e-74	IPR002678	GTP cyclohydrolase 1 type 2/Nif3	NA	NA	SSF102705	NIF3 (NGG1p interacting factor 3)-like	21	296	1.44e-62	IPR036069	GTP cyclohydrolase 1 type 2/Nif3 superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.1390.30	-	21	265	1.8e-51	NA	NA	NA	NA
Ecl_006177	Ecl_006177-T1	Ecl_1605_22_5	1212472	1213431	-	289	PF08700	Vps51/Vps67	87	172	2e-26	NA	NA	NA	NA	PTHR15954	UNCHARACTERIZED	57	184	1.2e-21	IPR014812	Vacuolar protein sorting-associated protein 51	NA	Reactome: R-HSA-6811440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006178	Ecl_006178-T1	Ecl_1605_22_5	1213794	1214537	+	247	PF08585	RecQ mediated genome instability protein	16	226	1.9e-54	IPR013894	RecQ mediated genome instability protein, N-terminal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.40.50.770	-	60	233	2.2e-11	IPR042470	RecQ mediated genome instability protein, N-terminal, subdomain 2	NA	NA
Ecl_006179	Ecl_006179-T1	Ecl_1605_22_5	1214736	1219088	-	1422	PF18833	Tetratricopeptide repeat	142	229	1.8e-27	IPR040962	Tetratricopeptide-like repeat	NA	NA	PTHR15704	SUPERKILLER 3 PROTEIN-RELATED	1	1415	8.4e-261	IPR039226	Ski3/TTC37	GO:0006401|GO:0055087	Reactome: R-HSA-429958	SSF81901	HCP-like	18	517	3.4e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.10	-	546	799	8.3e-30	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA
Ecl_006180	Ecl_006180-T1	Ecl_1605_22_5	1221155	1223563	+	802	PF18564	Glycoside hydrolase family 5 C-terminal domain	676	765	6.3e-21	IPR041036	Glycoside hydrolase family 5 C-terminal domain	NA	NA	PTHR31308:SF5	-	3	799	0	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	9	476	5.06e-69	IPR017853	Glycoside hydrolase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	23	288	1.7e-63	NA	NA	NA	NA
Ecl_006181	Ecl_006181-T1	Ecl_1605_22_5	1225626	1230929	+	1684	PF00069	Protein kinase domain	1393	1654	1.5e-62	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24361	MITOGEN-ACTIVATED KINASE KINASE KINASE	55	1672	9.5e-146	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	1383	1664	1.75e-76	IPR011009	Protein kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	1390	1681	9.2e-79	NA	NA	NA	NA
Ecl_006182	Ecl_006182-T1	Ecl_1605_22_5	1232025	1232888	-	266	PF12351	Ca2+ regulator and membrane fusion protein Fig1	77	256	2e-56	IPR033481	Cell fusion protein Dni1/Fig1	GO:0016020|GO:0032220	NA	PTHR28092	-	3	263	4.1e-92	IPR033481	Cell fusion protein Dni1/Fig1	GO:0016020|GO:0032220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006184	Ecl_006184-T1	Ecl_1605_22_5	1234331	1236900	+	780	PF04437	RINT-1 / TIP-1 family	242	771	4.7e-162	IPR007528	RINT-1/Tip20	GO:0005783|GO:0048193	Reactome: R-HSA-6811434	PTHR13520	RAD50-INTERACTING PROTEIN 1 RINT-1	17	623	2.2e-114	IPR007528	RINT-1/Tip20	GO:0005783|GO:0048193	Reactome: R-HSA-6811434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006185	Ecl_006185-T1	Ecl_1605_22_5	1237268	1238306	-	313	PF00153	Mitochondrial carrier protein	223	312	4.2e-20	IPR018108	Mitochondrial substrate/solute carrier	NA	NA	PTHR45624:SF19	CARRIER PROTEIN YMC2, MITOCHONDRIAL-RELATED	6	312	1.9e-95	NA	NA	NA	NA	SSF103506	Mitochondrial carrier	14	306	8.89e-68	IPR023395	Mitochondrial carrier domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.40.10	Mitochondrial carrier domain	120	313	2.1e-43	IPR023395	Mitochondrial carrier domain superfamily	NA	NA
Ecl_006186	Ecl_006186-T1	Ecl_1605_22_5	1239017	1241605	-	767	PF04136	Sec34-like family	146	292	3.5e-47	IPR007265	Conserved oligomeric Golgi complex, subunit 3	GO:0005801|GO:0006886|GO:0016020	Reactome: R-HSA-6807878|Reactome: R-HSA-6811438|Reactome: R-HSA-6811440	PTHR13302	CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 3	114	750	2.8e-74	IPR007265	Conserved oligomeric Golgi complex, subunit 3	GO:0005801|GO:0006886|GO:0016020	Reactome: R-HSA-6807878|Reactome: R-HSA-6811438|Reactome: R-HSA-6811440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006187	Ecl_006187-T1	Ecl_1605_22_5	1242035	1243852	+	605	PF13540	Regulator of chromosome condensation (RCC1) repeat	335	363	4.8e-07	NA	NA	NA	NA	PTHR47563	-	20	604	6.8e-175	NA	NA	NA	NA	SSF50985	RCC1/BLIP-II	120	548	4.53e-54	IPR009091	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.130.10.30	-	156	417	1e-29	IPR009091	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	NA	NA
Ecl_006188	Ecl_006188-T1	Ecl_1605_22_5	1244909	1246424	+	473	PF00102	Protein-tyrosine phosphatase	169	425	1.2e-48	IPR000242	PTP type protein phosphatase	GO:0004725|GO:0006470	NA	PTHR19134	PROTEIN-TYROSINE PHOSPHATASE	56	429	6.6e-69	NA	NA	NA	NA	SSF52799	(Phosphotyrosine protein) phosphatases II	153	430	3.54e-64	IPR029021	Protein-tyrosine phosphatase-like	NA	NA	cd18533	PTP_fungal	193	423	1.06e-71	NA	NA	NA	NA	G3DSA:3.90.190.10	Protein tyrosine phosphatase superfamily	131	437	7.2e-72	IPR029021	Protein-tyrosine phosphatase-like	NA	NA
Ecl_006190	Ecl_006190-T1	Ecl_1605_22_5	1254096	1255203	-	255	PF02996	Prefoldin subunit	107	229	1e-33	IPR004127	Prefoldin alpha-like	NA	NA	PTHR12409	PREFOLDIN SUBUNIT 3	61	250	2.9e-81	IPR016655	Prefoldin subunit 3	GO:0006457|GO:0016272	Reactome: R-HSA-389957	SSF46579	Prefoldin	97	226	9.68e-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.287.370	-	95	228	1.3e-08	IPR009053	Prefoldin	NA	NA
Ecl_006191	Ecl_006191-T1	Ecl_1605_22_5	1255809	1256907	-	195	PF04892	VanZ like family	29	105	1e-07	IPR006976	VanZ-like	NA	NA	PTHR28008	-	5	192	3.1e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_006192	Ecl_006192-T1	Ecl_1605_22_5	1257073	1261552	+	1179	PF00439	Bromodomain	340	421	1.7e-19	IPR001487	Bromodomain	GO:0005515	NA	PTHR47343	-	29	1123	0	IPR037782	Transcriptional activator Spt7	GO:0000124|GO:0046695	NA	SSF47370	Bromodomain	320	440	6.15e-31	IPR036427	Bromodomain-like superfamily	GO:0005515	NA	cd05510	Bromo_SPT7_like	329	440	9.15e-60	NA	NA	NA	NA	G3DSA:1.20.920.10	Histone Acetyltransferase; Chain A	298	456	3.5e-32	IPR036427	Bromodomain-like superfamily	GO:0005515	NA
