gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ety_005991	Ety_005991-T1	Ety_1756_5	2059757	2061251	+	462	PF00676	Dehydrogenase E1 component	99	403	2.3e-86	IPR001017	Dehydrogenase, E1 component	GO:0016624	Reactome: R-HSA-389661	PTHR43380:SF1	2-OXOISOVALERATE DEHYDROGENASE SUBUNIT ALPHA-RELATED	28	439	4.7e-178	IPR034616	2-oxoisovalerate dehydrogenase subunit alpha	GO:0003826|GO:0003863|GO:0009083	KEGG: 00280+1.2.4.4|KEGG: 00640+1.2.4.4|MetaCyc: PWY-5046|Reactome: R-HSA-389661|Reactome: R-HSA-70895	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)	65	437	5.66e-105	IPR029061	Thiamin diphosphate-binding fold	NA	NA	cd02000	TPP_E1_PDC_ADC_BCADC	97	396	8.79e-141	NA	NA	NA	NA	G3DSA:3.40.50.970	-	38	444	9.3e-143	NA	NA	NA	NA
Ety_005992	Ety_005992-T1	Ety_1756_5	2063137	2069370	+	1987	PF00632	HECT-domain (ubiquitin-transferase)	1638	1987	2.4e-70	IPR000569	HECT domain	GO:0004842	MetaCyc: PWY-7511|Reactome: R-HSA-983168	PTHR45670:SF1	E3 UBIQUITIN-PROTEIN LIGASE TRIP12	267	1987	0	NA	NA	NA	NA	SSF48371	ARM repeat	220	705	2.45e-50	IPR016024	Armadillo-type fold	NA	NA	cd00078	HECTc	1590	1985	8.05e-93	IPR000569	HECT domain	GO:0004842	MetaCyc: PWY-7511|Reactome: R-HSA-983168	G3DSA:1.25.10.10	-	276	596	1e-36	IPR011989	Armadillo-like helical	NA	NA
Ety_005993	Ety_005993-T1	Ety_1756_5	2070380	2072923	-	847	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR23202	WASP INTERACTING PROTEIN-RELATED	96	674	1.4e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_005994	Ety_005994-T1	Ety_1756_5	2073502	2078062	-	1406	PF09763	Exocyst complex component Sec3	671	1390	1.5e-237	IPR019160	Exocyst complex component Sec3, C-terminal	GO:0000145|GO:0006887	Reactome: R-HSA-1445148|Reactome: R-HSA-264876|Reactome: R-HSA-5620916	PTHR16092	SEC3/SYNTAXIN-RELATED	20	1406	2.8e-232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cd13315	PH_Sec3	24	183	1.98e-61	NA	NA	NA	NA	G3DSA:2.30.29.90	-	13	171	4.9e-60	NA	NA	NA	NA
Ety_005995	Ety_005995-T1	Ety_1756_5	2079007	2080728	+	497	PF00465	Iron-containing alcohol dehydrogenase	77	472	1.1e-100	IPR001670	Alcohol dehydrogenase, iron-type/glycerol dehydrogenase GldA	GO:0016491|GO:0046872|GO:0055114	Reactome: R-HSA-880009	PTHR11496	ALCOHOL DEHYDROGENASE	64	496	4.8e-144	IPR039697	Iron-type alcohol dehydrogenase-like	NA	Reactome: R-HSA-880009	SSF56796	Dehydroquinate synthase-like	76	493	1.57e-94	NA	NA	NA	NA	cd08190	HOT	76	495	0	NA	NA	NA	NA	G3DSA:1.20.1090.10	-	259	495	2.2e-54	NA	NA	NA	NA
Ety_005996	Ety_005996-T1	Ety_1756_5	2080837	2081421	-	194	PF00132	Bacterial transferase hexapeptide (six repeats)	109	142	5.2e-06	IPR001451	Hexapeptide repeat	NA	NA	PTHR13072	DYNACTIN 6	2	189	3.8e-36	IPR027777	Dynactin subunit 6	GO:0005869	Reactome: R-HSA-2132295|Reactome: R-HSA-3371497|Reactome: R-HSA-6807878|Reactome: R-HSA-6811436	SSF51161	Trimeric LpxA-like enzymes	22	155	4.32e-21	IPR011004	Trimeric LpxA-like superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.160.10.10	Hexapeptide repeat proteins	27	193	1.7e-34	NA	NA	NA	NA
Ety_005997	Ety_005997-T1	Ety_1756_5	2081861	2083465	+	486	PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	82	255	1.8e-46	IPR011538	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain	NA	Reactome: R-HSA-611105|Reactome: R-HSA-6799198	PTHR11780	NADH-UBIQUINONE OXIDOREDUCTASE FLAVOPROTEIN 1  NDUFV1	27	467	2e-227	IPR011537	NADH ubiquinone oxidoreductase, F subunit	GO:0010181|GO:0016651|GO:0051287|GO:0051539|GO:0055114	Reactome: R-HSA-611105|Reactome: R-HSA-6799198	SSF142019	Nqo1 FMN-binding domain-like	39	278	6.54e-83	IPR037225	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily	NA	Reactome: R-HSA-611105|Reactome: R-HSA-6799198	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.11540	-	87	268	5.4e-80	IPR037225	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily	NA	Reactome: R-HSA-611105|Reactome: R-HSA-6799198
Ety_005998	Ety_005998-T1	Ety_1756_5	2084198	2085541	+	447	PF00135	Carboxylesterase family	24	321	2e-67	IPR002018	Carboxylesterase, type B	NA	NA	PTHR43142	-	12	321	4.9e-81	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	21	429	5.41e-82	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	2	446	8.2e-94	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ety_005999	Ety_005999-T1	Ety_1756_5	2085676	2086908	+	329	PF05648	Peroxisomal biogenesis factor 11 (PEX11)	68	315	4.3e-14	IPR008733	Peroxisomal biogenesis factor 11	GO:0005779|GO:0016559	NA	PTHR12652	PEROXISOMAL BIOGENESIS FACTOR 11	66	318	1.9e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006000	Ety_006000-T1	Ety_1756_5	2087180	2088940	-	539	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR46535	-	381	535	5.4e-22	NA	NA	NA	NA	SSF160443	SMR domain-like	453	537	1.7e-12	IPR036063	Smr domain superfamily	NA	NA	cd14279	CUE	132	169	1.05e-07	NA	NA	NA	NA	G3DSA:3.30.1370.110	-	432	536	1.5e-10	NA	NA	NA	NA
Ety_006001	Ety_006001-T1	Ety_1756_5	2089381	2093953	+	1293	PF02460	Patched family	1021	1253	2.5e-26	IPR003392	Protein patched/dispatched	GO:0016021	NA	PTHR45727:SF2	NPC INTRACELLULAR CHOLESTEROL TRANSPORTER 1	52	1255	0	NA	NA	NA	NA	SSF82866	Multidrug efflux transporter AcrB transmembrane domain	581	780	1.1e-21	NA	NA	NA	NA	cd06174	MFS	1078	1247	0.00767508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006002	Ety_006002-T1	Ety_1756_5	2094282	2095799	-	402	PF04146	YT521-B-like domain	180	253	1.7e-21	IPR007275	YTH domain	GO:0003723	NA	PTHR12357:SF3	YTH DOMAIN-CONTAINING PROTEIN 1	21	318	3.8e-47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.10.590.10	ph1033 like domains	167	324	6.4e-42	NA	NA	NA	NA
Ety_006003	Ety_006003-T1	Ety_1756_5	2096406	2097787	-	435	PF04188	Mannosyltransferase (PIG-V)	56	406	3.4e-53	IPR007315	GPI mannosyltransferase 2	GO:0000009|GO:0004376|GO:0006506	Reactome: R-HSA-162710	PTHR12468	GPI MANNOSYLTRANSFERASE 2	12	435	5.4e-101	IPR007315	GPI mannosyltransferase 2	GO:0000009|GO:0004376|GO:0006506	Reactome: R-HSA-162710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006004	Ety_006004-T1	Ety_1756_5	2098012	2098950	+	312	PF02230	Phospholipase/Carboxylesterase	35	176	7.1e-15	IPR003140	Phospholipase/carboxylesterase/thioesterase	GO:0016787	NA	PTHR10655:SF64	-	24	301	6e-63	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	29	302	2.15e-32	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006006	Ety_006006-T1	Ety_1756_5	2101105	2102397	+	410	PF03834	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)	85	198	2.9e-47	IPR004579	ERCC1/RAD10/SWI10 family	GO:0003684|GO:0005634|GO:0006281	Reactome: R-HSA-5685938|Reactome: R-HSA-5696395|Reactome: R-HSA-5696400|Reactome: R-HSA-6782135|Reactome: R-HSA-6783310	PTHR12749	EXCISION REPAIR CROSS-COMPLEMENTING 1 ERCC1	37	287	3.6e-92	IPR004579	ERCC1/RAD10/SWI10 family	GO:0003684|GO:0005634|GO:0006281	Reactome: R-HSA-5685938|Reactome: R-HSA-5696395|Reactome: R-HSA-5696400|Reactome: R-HSA-6782135|Reactome: R-HSA-6783310	SSF52980	Restriction endonuclease-like	84	211	2.68e-49	IPR011335	Restriction endonuclease  type II-like	NA	Reactome: R-HSA-6783310	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.10130	-	84	199	2.1e-47	NA	NA	NA	NA
Ety_006007	Ety_006007-T1	Ety_1756_5	2104096	2106590	+	543	PF01532	Glycosyl hydrolase family 47	42	515	2.7e-137	IPR001382	Glycoside hydrolase family 47	GO:0004571|GO:0005509|GO:0016020	NA	PTHR11742:SF45	-	29	517	3.1e-185	NA	NA	NA	NA	SSF48225	Seven-hairpin glycosidases	30	516	6.02e-156	IPR036026	Seven-hairpin glycosidases	GO:0004571|GO:0005509|GO:0016020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.10.10	-	24	524	2.1e-178	IPR012341	Six-hairpin glycosidase-like superfamily	GO:0005975	NA
Ety_006008	Ety_006008-T1	Ety_1756_5	2106663	2107898	-	411	PF12706	Beta-lactamase superfamily domain	137	368	5.5e-25	IPR001279	Metallo-beta-lactamase	NA	NA	PTHR15032:SF5	-	9	411	7.3e-170	NA	NA	NA	NA	SSF56281	Metallo-hydrolase/oxidoreductase	118	395	5.24e-27	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.60.15.10	-	98	411	7.4e-84	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	NA	NA
Ety_006009	Ety_006009-T1	Ety_1756_5	2109109	2110689	-	152	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	45	135	2.9e-21	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	NA	NA	PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	33	151	1.2e-48	NA	NA	NA	NA	SSF55315	L30e-like	32	149	1.18e-31	IPR029064	50S ribosomal protein L30e-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.1330.30	-	25	152	6.9e-43	IPR029064	50S ribosomal protein L30e-like	NA	NA
Ety_006010	Ety_006010-T1	Ety_1756_5	2110963	2111566	+	183	PF00069	Protein kinase domain	62	159	2.9e-12	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24055	MITOGEN-ACTIVATED PROTEIN KINASE	7	158	5.4e-33	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	7	160	3.19e-19	IPR011009	Protein kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	6	178	3.8e-29	NA	NA	NA	NA
Ety_006011	Ety_006011-T1	Ety_1756_5	2113901	2116233	-	729	PF03801	HEC/Ndc80p family	110	270	7.7e-61	IPR005550	Kinetochore protein Ndc80	GO:0031262|GO:0051315	Reactome: R-HSA-141444|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-5663220|Reactome: R-HSA-68877|Reactome: R-HSA-9648025	PTHR10643	KINETOCHORE PROTEIN NDC80	36	711	1.3e-155	IPR005550	Kinetochore protein Ndc80	GO:0031262|GO:0051315	Reactome: R-HSA-141444|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-5663220|Reactome: R-HSA-68877|Reactome: R-HSA-9648025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.418.30	-	142	262	7.5e-39	IPR038273	Ndc80 domain superfamily	NA	Reactome: R-HSA-141444|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-5663220|Reactome: R-HSA-68877|Reactome: R-HSA-9648025
Ety_006013	Ety_006013-T1	Ety_1756_5	2118883	2120476	+	498	PF07859	alpha/beta hydrolase fold	179	418	1.7e-37	IPR013094	Alpha/beta hydrolase fold-3	GO:0016787	NA	PTHR43494	-	22	460	5.9e-141	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	176	442	6.28e-33	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	151	443	1e-57	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ety_006015	Ety_006015-T1	Ety_1756_5	2121360	2123583	+	563	PF01565	FAD binding domain	10	136	8.4e-12	IPR006094	FAD linked oxidase, N-terminal	GO:0016491|GO:0050660|GO:0055114	NA	PTHR10801	24-DEHYDROCHOLESTEROL REDUCTASE	1	522	1.6e-225	IPR040165	Delta(24)-sterol reductase	NA	KEGG: 00100+1.3.1.72|MetaCyc: PWY-8026|Reactome: R-HSA-6807047|Reactome: R-HSA-6807062	SSF56176	FAD-binding/transporter-associated domain-like	9	165	8.41e-32	IPR036318	FAD-binding, type PCMH-like superfamily	GO:0050660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.465.10	-	51	169	2e-28	IPR016169	FAD-binding, type PCMH, subdomain 2	NA	NA
Ety_006016	Ety_006016-T1	Ety_1756_5	2123647	2125613	-	439	PF08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	160	437	6.4e-102	IPR013746	Hydroxymethylglutaryl-coenzyme A synthase C-terminal domain	GO:0004421|GO:0008299	KEGG: 00072+2.3.3.10|KEGG: 00280+2.3.3.10|KEGG: 00650+2.3.3.10|KEGG: 00900+2.3.3.10|MetaCyc: PWY-6174|MetaCyc: PWY-7391|MetaCyc: PWY-7524|MetaCyc: PWY-7571|MetaCyc: PWY-922|Reactome: R-HSA-1989781	PTHR43323:SF2	3-HYDROXY-3-METHYLGLUTARYL COENZYME A SYNTHASE	4	437	1.2e-250	NA	NA	NA	NA	SSF53901	Thiolase-like	161	436	6.66e-65	IPR016039	Thiolase-like	GO:0016746	NA	cd00827	init_cond_enzymes	4	362	3.71e-75	NA	NA	NA	NA	G3DSA:3.40.47.10	-	2	439	1.5e-178	IPR016039	Thiolase-like	GO:0016746	NA
Ety_006017	Ety_006017-T1	Ety_1756_5	2127174	2129069	-	631	PF08740	BCS1 N terminal	66	262	3e-52	IPR014851	BCS1, N-terminal	NA	Reactome: R-HSA-1268020	PTHR23070:SF87	-	24	580	9.4e-196	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	245	455	1.12e-32	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd00009	AAA	294	444	4.33e-08	NA	NA	NA	NA	G3DSA:3.40.50.300	-	250	444	2e-43	NA	NA	NA	NA
Ety_006018	Ety_006018-T1	Ety_1756_5	2132455	2134678	+	716	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR42078	-	56	713	4.3e-102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006019	Ety_006019-T1	Ety_1756_5	2135471	2136594	-	349	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR10130	PEROXISOMAL TARGETING SIGNAL 1 RECEPTOR  PEX5	1	344	8.1e-15	IPR024111	Peroxisomal targeting signal 1 receptor family	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006020	Ety_006020-T1	Ety_1756_5	2137190	2138390	+	304	PF12894	Anaphase-promoting complex subunit 4 WD40 domain	93	158	3.3e-05	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain	NA	NA	PTHR11024:SF2	PROTEIN SEC13 HOMOLOG	6	303	5.1e-120	IPR037596	Protein Sec13	GO:0005198|GO:0016192|GO:0030127|GO:0090114|GO:1904263	Reactome: R-HSA-1169408|Reactome: R-HSA-141444|Reactome: R-HSA-159227|Reactome: R-HSA-159230|Reactome: R-HSA-159231|Reactome: R-HSA-159236|Reactome: R-HSA-165054|Reactome: R-HSA-168271|Reactome: R-HSA-168276|Reactome: R-HSA-168325|Reactome: R-HSA-168333|Reactome: R-HSA-170822|Reactome: R-HSA-180746|Reactome: R-HSA-180910|Reactome: R-HSA-191859|Reactome: R-HSA-204005|Reactome: R-HSA-2132295|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-3108214|Reactome: R-HSA-3232142|Reactome: R-HSA-3301854|Reactome: R-HSA-3371453|Reactome: R-HSA-4085377|Reactome: R-HSA-4551638|Reactome: R-HSA-4570464|Reactome: R-HSA-4615885|Reactome: R-HSA-5578749|Reactome: R-HSA-5619107|Reactome: R-HSA-5663220|Reactome: R-HSA-6784531|Reactome: R-HSA-68877|Reactome: R-HSA-9609690|Reactome: R-HSA-9610379|Reactome: R-HSA-9639288|Reactome: R-HSA-9648025|Reactome: R-HSA-983170	SSF50978	WD40 repeat-like	9	289	5.49e-54	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	cd00200	WD40	8	289	1.74e-42	NA	NA	NA	NA	G3DSA:2.130.10.10	-	1	304	1.1e-115	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
Ety_006021	Ety_006021-T1	Ety_1756_5	2139646	2140851	-	293	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR13384	-	6	293	3.4e-109	NA	NA	NA	NA	SSF54695	POZ domain	30	157	4.4e-10	IPR011333	SKP1/BTB/POZ domain superfamily	NA	NA	cd18317	BTB_POZ_Kv	35	97	0.00233186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006024	Ety_006024-T1	Ety_1756_5	2145739	2147124	+	461	PF01762	Galactosyltransferase	150	323	5.4e-18	IPR002659	Glycosyl transferase, family 31	GO:0006486|GO:0016020	NA	PTHR11214	BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE	119	382	4e-28	IPR002659	Glycosyl transferase, family 31	GO:0006486|GO:0016020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006026	Ety_006026-T1	Ety_1756_5	2149838	2151986	-	697	PF07713	Protein of unknown function (DUF1604)	39	127	3.2e-39	IPR011666	G patch domain-containing protein, N-terminal	GO:0006397	NA	PTHR13384:SF19	G PATCH DOMAIN-CONTAINING PROTEIN 1	17	697	5.5e-141	IPR040058	G patch domain-containing protein 1	GO:0003723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006027	Ety_006027-T1	Ety_1756_5	2152989	2156800	+	1171	PF00069	Protein kinase domain	245	505	5.4e-70	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24343	SERINE/THREONINE KINASE	44	1049	2.7e-253	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	224	527	4.18e-85	IPR011009	Protein kinase-like domain superfamily	NA	NA	cd14077	STKc_Kin1_2	240	505	1.52e-174	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	235	585	1.6e-100	NA	NA	NA	NA
Ety_006029	Ety_006029-T1	Ety_1756_5	2158268	2159790	+	415	PF04078	Cell differentiation family, Rcd1-like	142	400	4.3e-124	NA	NA	NA	NA	PTHR12262:SF0	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 9	93	406	6.8e-142	IPR007216	CCR4-NOT transcription complex subunit 9	GO:0006402|GO:0030014	Reactome: R-HSA-429947|Reactome: R-HSA-5617472|Reactome: R-HSA-6804115	SSF48371	ARM repeat	206	404	1.05e-07	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.10.10	-	135	405	8.8e-132	IPR011989	Armadillo-like helical	NA	NA
Ety_006030	Ety_006030-T1	Ety_1756_5	2166530	2167585	+	291	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR39607:SF1	-	8	289	8.8e-78	NA	NA	NA	NA	SSF57959	Leucine zipper domain	47	78	2.33e-06	NA	NA	NA	NA	cd14688	bZIP_YAP	47	83	2.36e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006031	Ety_006031-T1	Ety_1756_5	2170313	2171235	+	230	PF08547	Complex I intermediate-associated protein 30 (CIA30)	16	176	4.6e-37	IPR013857	NADH:ubiquinone oxidoreductase intermediate-associated protein 30	NA	Reactome: R-HSA-6799198	PTHR13194	COMPLEX I INTERMEDIATE-ASSOCIATED PROTEIN 30	6	202	7.2e-57	IPR039131	Complex I intermediate-associated protein 30, mitochondrial	GO:0032981	Reactome: R-HSA-6799198	SSF49785	Galactose-binding domain-like	14	177	3.32e-14	IPR008979	Galactose-binding-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.60.120.430	-	13	180	1.1e-06	NA	NA	NA	NA
Ety_006032	Ety_006032-T1	Ety_1756_5	2171691	2172850	+	308	PF06966	Protein of unknown function (DUF1295)	42	300	5.6e-37	IPR010721	Protein of unknown function DUF1295	NA	NA	PTHR32251	-	20	307	1.7e-73	IPR010721	Protein of unknown function DUF1295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.120.1630	-	81	307	2.6e-08	NA	NA	NA	NA
Ety_006033	Ety_006033-T1	Ety_1756_5	2173135	2174318	-	339	PF00316	Fructose-1-6-bisphosphatase, N-terminal domain	16	204	3.9e-69	IPR033391	Fructose-1-6-bisphosphatase class I, N-terminal	NA	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484|Reactome: R-HSA-70263	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	7	338	3.5e-140	IPR000146	Fructose-1,6-bisphosphatase class 1	GO:0005975|GO:0016791	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484|Reactome: R-HSA-70263	SSF56655	Carbohydrate phosphatase	10	338	1.37e-105	NA	NA	NA	NA	cd00354	FBPase	23	338	4.39e-169	IPR000146	Fructose-1,6-bisphosphatase class 1	GO:0005975|GO:0016791	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484|Reactome: R-HSA-70263	G3DSA:3.30.540.10	-	6	206	4.9e-71	NA	NA	NA	NA
Ety_006034	Ety_006034-T1	Ety_1756_5	2183633	2185079	+	262	PF05648	Peroxisomal biogenesis factor 11 (PEX11)	40	258	7.4e-66	IPR008733	Peroxisomal biogenesis factor 11	GO:0005779|GO:0016559	NA	PTHR12652	PEROXISOMAL BIOGENESIS FACTOR 11	37	261	1.6e-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_006035	Ety_006035-T1	Ety_1756_5	2185758	2187855	-	398	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	9	72	5.3e-11	IPR000504	RNA recognition motif domain	GO:0003676	NA	PTHR23003:SF30	SERINE/ARGININE-RICH-SPLICING FACTOR 5A-RELATED	6	248	1.1e-57	NA	NA	NA	NA	SSF54928	RNA-binding domain, RBD	6	171	1.22e-29	IPR035979	RNA-binding domain superfamily	GO:0003676	NA	cd12339	RRM2_SRSF1_4_like	102	173	4.67e-27	NA	NA	NA	NA	G3DSA:3.30.70.330	-	2	86	2e-20	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	NA	NA
Ety_006036	Ety_006036-T1	Ety_1756_5	2188681	2192403	-	1219	PF02194	PXA domain	102	285	5.2e-50	IPR003114	Phox-associated domain	NA	NA	PTHR22775	SORTING NEXIN	20	1219	3.6e-198	NA	NA	NA	NA	SSF48097	Regulator of G-protein signaling, RGS	416	560	1.91e-20	IPR036305	RGS domain superfamily	NA	NA	cd06876	PX_MDM1p	850	981	5.97e-60	NA	NA	NA	NA	G3DSA:1.20.58.1850	-	404	561	1e-16	NA	NA	NA	NA
Ety_006037	Ety_006037-T1	Ety_1756_5	2192894	2194019	-	309	PF02390	Putative methyltransferase	121	296	4.2e-53	IPR003358	tRNA (guanine-N-7) methyltransferase, Trmb type	GO:0006400|GO:0008176	Reactome: R-HSA-6782315	PTHR23417	3-DEOXY-D-MANNO-OCTULOSONIC-ACID TRANSFERASE/TRNA  GUANINE-N 7 - -METHYLTRANSFERASE	82	304	1.8e-99	IPR003358	tRNA (guanine-N-7) methyltransferase, Trmb type	GO:0006400|GO:0008176	Reactome: R-HSA-6782315	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	117	270	6.03e-21	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	93	302	4.6e-88	NA	NA	NA	NA
